ClientMovingTarget,1513610894265,(11.485517, 0.50345594, 10.0)
ClientMovingTarget,1513610894284,(11.618486, 0.50244933, 10.0)
ClientMovingTarget,1513610894305,(11.765482, 0.50174665, 10.0)
ClientMovingTarget,1513610894324,(11.898506, 0.5015187, 10.0)
ClientMovingTarget,1513610894344,(12.038531, 0.5012789, 10.0)
ClientMovingTarget,1513610894364,(12.178557, 0.501039, 10.0)
ClientMovingTarget,1513610894384,(12.318546, 0.5009129, 10.0)
ClientMovingTarget,1513610894404,(12.458492, 0.50092596, 10.0)
ClientMovingTarget,1513610894424,(12.598436, 0.500939, 10.0)
ClientMovingTarget,1513610894445,(12.7453785, 0.50095266, 10.0)
ClientMovingTarget,1513610894465,(12.88534, 0.5010358, 10.0)
ClientMovingTarget,1513610894485,(13.025316, 0.501189, 10.0)
ClientMovingTarget,1513610894504,(13.158295, 0.5013346, 10.0)
ClientMovingTarget,1513610894524,(13.29827, 0.50148785, 10.0)
ClientMovingTarget,1513610894544,(13.438234, 0.5014214, 10.0)
ClientMovingTarget,1513610894564,(13.578182, 0.5010865, 10.0)
ClientMovingTarget,1513610894585,(13.725127, 0.50073475, 10.0)
ClientMovingTarget,1513610894604,(13.858078, 0.5004166, 10.0)
ClientMovingTarget,1513610894624,(13.9983015, 0.5003438, 10.0)
ClientMovingTarget,1513610894656,(14.223198, 0.50074023, 10.0)
ClientMovingTarget,1513610894665,(14.28645, 0.5008517, 10.0)
ClientMovingTarget,1513610894684,(14.419983, 0.50108707, 10.0)
ClientMovingTarget,1513610894710,(14.60195, 0.50103545, 10.0)
ClientMovingTarget,1513610894724,(14.699631, 0.50086004, 10.0)
ClientMovingTarget,1513610894745,(14.846152, 0.500597, 10.0)
ClientMovingTarget,1513610894764,(14.978721, 0.50035894, 10.0)
ClientMovingTarget,1513610894784,(15.118448, 0.5003319, 10.0)
ClientMovingTarget,1513610894805,(15.265398, 0.5005904, 10.0)
ClientMovingTarget,1513610894824,(15.398354, 0.5008242, 10.0)
ClientMovingTarget,1513610894844,(15.538307, 0.50107044, 10.0)
ClientMovingTarget,1513610894868,(15.706315, 0.50131595, 10.0)
ClientMovingTarget,1513610894885,(15.825361, 0.5014601, 10.0)
ClientMovingTarget,1513610894906,(15.972418, 0.50163805, 10.0)
ClientMovingTarget,1513610894926,(16.11247, 0.5018075, 10.0)
ClientMovingTarget,1513610894945,(16.245481, 0.50176674, 10.0)
ClientMovingTarget,1513610894970,(16.420444, 0.50147414, 10.0)
ClientMovingTarget,1513610894984,(16.518425, 0.5013102, 10.0)
ClientMovingTarget,1513610895004,(16.658396, 0.5010761, 10.0)
ClientMovingTarget,1513610895025,(16.805403, 0.5010228, 10.0)
ClientMovingTarget,1513610895044,(16.938446, 0.5011662, 10.0)
ClientMovingTarget,1513610895064,(17.07849, 0.50131714, 10.0)
ClientMovingTarget,1513610895085,(17.225536, 0.50147563, 10.0)
ClientMovingTarget,1513610895105,(17.365557, 0.50147516, 10.0)
ClientMovingTarget,1513610895141,(17.61755, 0.50120187, 10.0)
ClientMovingTarget,1513610895144,(17.63855, 0.5011791, 10.0)
ClientMovingTarget,1513610895165,(17.785545, 0.5010197, 10.0)
ClientMovingTarget,1513610895185,(17.925543, 0.50101906, 10.0)
ClientMovingTarget,1513610895205,(18.06554, 0.5011695, 10.0)
ClientMovingTarget,1513610895225,(18.20554, 0.50132, 10.0)
ClientMovingTarget,1513610895245,(18.345537, 0.5014705, 10.0)
ClientMovingTarget,1513610895265,(18.485556, 0.5013783, 10.0)
ClientMovingTarget,1513610895285,(18.625597, 0.5010433, 10.0)
ClientMovingTarget,1513610895306,(18.77264, 0.50069165, 10.0)
ClientMovingTarget,1513610895325,(18.905678, 0.5003735, 10.0)
ClientMovingTarget,1513610895345,(19.045685, 0.5003291, 10.0)
ClientMovingTarget,1513610895365,(19.185661, 0.50057524, 10.0)
ClientMovingTarget,1513610895385,(19.32564, 0.5008214, 10.0)
ClientMovingTarget,1513610895405,(19.465616, 0.5010676, 10.0)
ClientMovingTarget,1513610895426,(19.612602, 0.5010538, 10.0)
ClientMovingTarget,1513610895445,(19.745598, 0.5008174, 10.0)
ClientMovingTarget,1513610895465,(19.885593, 0.5005685, 10.0)
ClientMovingTarget,1513610895484,(20.018587, 0.5003321, 10.0)
ClientMovingTarget,1513610895505,(20.165579, 0.50031894, 10.0)
ClientMovingTarget,1513610895524,(20.298569, 0.5005539, 10.0)
ClientMovingTarget,1513610895545,(20.445557, 0.5008136, 10.0)
ClientMovingTarget,1513610895565,(20.585545, 0.50106096, 10.0)
ClientMovingTarget,1513610895584,(20.718536, 0.50126123, 10.0)
ClientMovingTarget,1513610895604,(20.858528, 0.5014316, 10.0)
ClientMovingTarget,1513610895625,(21.005522, 0.50161034, 10.0)
ClientMovingTarget,1513610895644,(21.138515, 0.5017721, 10.0)
ClientMovingTarget,1513610895665,(21.285568, 0.50174916, 10.0)
ClientMovingTarget,1513610895684,(21.41868, 0.50152767, 10.0)
ClientMovingTarget,1513610895705,(21.565804, 0.5012828, 10.0)
ClientMovingTarget,1513610895725,(21.705921, 0.50104964, 10.0)
ClientMovingTarget,1513610895745,(21.845936, 0.5010082, 10.0)
ClientMovingTarget,1513610895764,(21.978851, 0.5011511, 10.0)
ClientMovingTarget,1513610895784,(22.118765, 0.5013015, 10.0)
ClientMovingTarget,1513610895805,(22.265675, 0.5014594, 10.0)
ClientMovingTarget,1513610895824,(22.398697, 0.50146663, 10.0)
ClientMovingTarget,1513610895844,(22.538845, 0.5013157, 10.0)
ClientMovingTarget,1513610895864,(22.678991, 0.5011648, 10.0)
ClientMovingTarget,1513610895885,(22.826145, 0.50100636, 10.0)
ClientMovingTarget,1513610895904,(22.833248, 0.50099933, 10.0)
ClientMovingTarget,1513610895925,(22.686312, 0.50115895, 10.0)
ClientMovingTarget,1513610895945,(22.546373, 0.50131094, 10.0)
ClientMovingTarget,1513610895965,(22.406435, 0.501463, 10.0)
ClientMovingTarget,1513610895984,(22.273497, 0.50138855, 10.0)
ClientMovingTarget,1513610896005,(22.126572, 0.50103754, 10.0)
ClientMovingTarget,1513610896025,(21.98664, 0.5007032, 10.0)
ClientMovingTarget,1513610896044,(21.853708, 0.50038564, 10.0)
ClientMovingTarget,1513610896064,(21.713745, 0.50031275, 10.0)
ClientMovingTarget,1513610896085,(21.566738, 0.50057167, 10.0)
ClientMovingTarget,1513610896104,(21.433735, 0.5008059, 10.0)
ClientMovingTarget,1513610896124,(21.29373, 0.50105256, 10.0)
ClientMovingTarget,1513610896145,(21.146748, 0.5010644, 10.0)
ClientMovingTarget,1513610896165,(21.00679, 0.50081694, 10.0)
ClientMovingTarget,1513610896184,(20.873829, 0.50058186, 10.0)
ClientMovingTarget,1513610896204,(20.73387, 0.5003344, 10.0)
ClientMovingTarget,1513610896224,(20.59385, 0.5003093, 10.0)
ClientMovingTarget,1513610896244,(20.453747, 0.5005559, 10.0)
ClientMovingTarget,1513610896264,(20.313648, 0.5008025, 10.0)
ClientMovingTarget,1513610896285,(20.166542, 0.50106144, 10.0)
ClientMovingTarget,1513610896304,(20.033504, 0.5012608, 10.0)
ClientMovingTarget,1513610896324,(19.893534, 0.5014298, 10.0)
ClientMovingTarget,1513610896344,(19.753563, 0.5015988, 10.0)
ClientMovingTarget,1513610896364,(19.61359, 0.50176775, 10.0)
ClientMovingTarget,1513610896384,(19.473572, 0.50175595, 10.0)
ClientMovingTarget,1513610896404,(19.333492, 0.50152326, 10.0)
ClientMovingTarget,1513610896424,(19.193415, 0.50129056, 10.0)
ClientMovingTarget,1513610896444,(19.053337, 0.50105786, 10.0)
ClientMovingTarget,1513610896464,(18.913319, 0.50099754, 10.0)
ClientMovingTarget,1513610896485,(18.766375, 0.5011556, 10.0)
ClientMovingTarget,1513610896504,(18.633427, 0.50129855, 10.0)
ClientMovingTarget,1513610896524,(18.49348, 0.5014491, 10.0)
ClientMovingTarget,1513610896544,(18.353577, 0.50146353, 10.0)
ClientMovingTarget,1513610896564,(18.213724, 0.50131166, 10.0)
ClientMovingTarget,1513610896584,(18.073872, 0.5011599, 10.0)
ClientMovingTarget,1513610896604,(17.934021, 0.5010081, 10.0)
ClientMovingTarget,1513610896624,(17.79398, 0.5009926, 10.0)
ClientMovingTarget,1513610896644,(17.653713, 0.50114363, 10.0)
ClientMovingTarget,1513610896664,(17.513445, 0.50129473, 10.0)
ClientMovingTarget,1513610896684,(17.373177, 0.5014458, 10.0)
ClientMovingTarget,1513610896704,(17.233099, 0.5013777, 10.0)
ClientMovingTarget,1513610896725,(17.086262, 0.50102496, 10.0)
ClientMovingTarget,1513610896745,(16.946419, 0.5006891, 10.0)
ClientMovingTarget,1513610896764,(16.813564, 0.50037, 10.0)
ClientMovingTarget,1513610896784,(16.673641, 0.50029635, 10.0)
ClientMovingTarget,1513610896804,(16.533625, 0.5005431, 10.0)
ClientMovingTarget,1513610896824,(16.393604, 0.50078994, 10.0)
ClientMovingTarget,1513610896844,(16.253586, 0.50103676, 10.0)
ClientMovingTarget,1513610896864,(16.113592, 0.50106156, 10.0)
ClientMovingTarget,1513610896884,(15.973625, 0.50081503, 10.0)
ClientMovingTarget,1513610896904,(15.833657, 0.50056845, 10.0)
ClientMovingTarget,1513610896924,(15.693691, 0.5003219, 10.0)
ClientMovingTarget,1513610901965,(22.40646, 0.50039107, 10.0)
ClientMovingTarget,1513610901981,(22.294422, 0.5002921, 10.0)
ClientMovingTarget,1513610902000,(22.161522, 0.50052756, 10.0)
ClientMovingTarget,1513610902020,(22.021627, 0.50077546, 10.0)
ClientMovingTarget,1513610902041,(21.874737, 0.5010357, 10.0)
ClientMovingTarget,1513610902060,(21.7418, 0.5012596, 10.0)
ClientMovingTarget,1513610902081,(21.594662, 0.50143886, 10.0)
ClientMovingTarget,1513610902101,(21.454529, 0.5016096, 10.0)
ClientMovingTarget,1513610902121,(21.314396, 0.5017804, 10.0)
ClientMovingTarget,1513610902140,(21.181314, 0.50188184, 10.0)
ClientMovingTarget,1513610902160,(21.04147, 0.5016472, 10.0)
ClientMovingTarget,1513610902181,(20.894634, 0.5014008, 10.0)
ClientMovingTarget,1513610902201,(20.754791, 0.5011662, 10.0)
ClientMovingTarget,1513610902221,(20.614904, 0.5010085, 10.0)
ClientMovingTarget,1513610902241,(20.474834, 0.50115883, 10.0)
ClientMovingTarget,1513610902261,(20.334766, 0.50130916, 10.0)
ClientMovingTarget,1513610902288,(20.145674, 0.5015121, 10.0)
ClientMovingTarget,1513610902302,(20.047657, 0.5015419, 10.0)
ClientMovingTarget,1513610902322,(19.907707, 0.50139046, 10.0)
ClientMovingTarget,1513610902342,(19.767757, 0.50123894, 10.0)
ClientMovingTarget,1513610902364,(19.613813, 0.50107235, 10.0)
ClientMovingTarget,1513610902384,(19.473837, 0.50102633, 10.0)
ClientMovingTarget,1513610902404,(19.333813, 0.5011761, 10.0)
ClientMovingTarget,1513610902424,(19.193787, 0.50132596, 10.0)
ClientMovingTarget,1513610902443,(19.06076, 0.50146824, 10.0)
ClientMovingTarget,1513610902464,(18.913729, 0.5014562, 10.0)
ClientMovingTarget,1513610902483,(18.780685, 0.50113875, 10.0)
ClientMovingTarget,1513610902503,(18.640638, 0.50080454, 10.0)
ClientMovingTarget,1513610902524,(18.493591, 0.50045365, 10.0)
ClientMovingTarget,1513610902543,(18.360584, 0.5003128, 10.0)
ClientMovingTarget,1513610902563,(18.220661, 0.5005673, 10.0)
ClientMovingTarget,1513610902584,(18.07374, 0.50083464, 10.0)
ClientMovingTarget,1513610902603,(17.940813, 0.50107646, 10.0)
ClientMovingTarget,1513610902629,(17.758865, 0.5011057, 10.0)
ClientMovingTarget,1513610902643,(17.660866, 0.500932, 10.0)
ClientMovingTarget,1513610902663,(17.520863, 0.50068384, 10.0)
ClientMovingTarget,1513610902683,(17.380861, 0.5004357, 10.0)
ClientMovingTarget,1513610902703,(17.24087, 0.50033593, 10.0)
ClientMovingTarget,1513610902723,(17.100903, 0.5005825, 10.0)
ClientMovingTarget,1513610902743,(16.960936, 0.5008291, 10.0)
ClientMovingTarget,1513610902763,(16.820969, 0.5010756, 10.0)
ClientMovingTarget,1513610902784,(16.673994, 0.50130767, 10.0)
ClientMovingTarget,1513610902803,(16.541, 0.5014691, 10.0)
ClientMovingTarget,1513610902824,(16.394007, 0.5016474, 10.0)
ClientMovingTarget,1513610902843,(16.261015, 0.5018088, 10.0)
ClientMovingTarget,1513610902863,(16.121014, 0.5018577, 10.0)
ClientMovingTarget,1513610902883,(15.980994, 0.5016241, 10.0)
ClientMovingTarget,1513610902903,(15.840975, 0.5013905, 10.0)
ClientMovingTarget,1513610902923,(15.700955, 0.501157, 10.0)
ClientMovingTarget,1513610902943,(15.560933, 0.50103873, 10.0)
ClientMovingTarget,1513610902963,(15.4209, 0.50118953, 10.0)
ClientMovingTarget,1513610902983,(15.280867, 0.50134027, 10.0)
ClientMovingTarget,1513610903004,(15.133833, 0.5014986, 10.0)
ClientMovingTarget,1513610903024,(14.9938, 0.5015437, 10.0)
ClientMovingTarget,1513610903044,(14.853771, 0.5013924, 10.0)
ClientMovingTarget,1513610903065,(14.706739, 0.5012336, 10.0)
ClientMovingTarget,1513610903083,(14.580712, 0.50109744, 10.0)
ClientMovingTarget,1513610903103,(14.440693, 0.50103694, 10.0)
ClientMovingTarget,1513610903123,(14.300695, 0.5011883, 10.0)
ClientMovingTarget,1513610903143,(14.160698, 0.5013397, 10.0)
ClientMovingTarget,1513610903163,(14.020702, 0.50149095, 10.0)
ClientMovingTarget,1513610903183,(13.880707, 0.501496, 10.0)
ClientMovingTarget,1513610903204,(13.73372, 0.5011428, 10.0)
ClientMovingTarget,1513610903224,(13.593733, 0.5008064, 10.0)
ClientMovingTarget,1513610903243,(13.460744, 0.50048685, 10.0)
ClientMovingTarget,1513610903263,(13.320729, 0.50032544, 10.0)
ClientMovingTarget,1513610903283,(13.180648, 0.5005723, 10.0)
ClientMovingTarget,1513610903303,(13.040567, 0.50081927, 10.0)
ClientMovingTarget,1513610903323,(12.900486, 0.5010662, 10.0)
ClientMovingTarget,1513610903343,(12.760441, 0.5011647, 10.0)
ClientMovingTarget,1513610903363,(12.62048, 0.5009166, 10.0)
ClientMovingTarget,1513610903383,(12.480518, 0.5006685, 10.0)
ClientMovingTarget,1513610903404,(12.333559, 0.5004081, 10.0)
ClientMovingTarget,1513610903423,(12.200595, 0.5003209, 10.0)
ClientMovingTarget,1513610903443,(12.060631, 0.5005677, 10.0)
ClientMovingTarget,1513610903463,(11.920668, 0.50081444, 10.0)
ClientMovingTarget,1513610903483,(11.7807045, 0.5010612, 10.0)
