ServerMovingTarget,1513610892954,(2.1399903, 2.0, 10.0)
ServerMovingTarget,1513610892956,(2.3181427, 1.9974551, 10.0)
ServerMovingTarget,1513610892976,(2.454936, 1.9930143, 10.0)
ServerMovingTarget,1513610892995,(2.5949783, 1.9865133, 10.0)
ServerMovingTarget,1513610893015,(2.734821, 1.978023, 10.0)
ServerMovingTarget,1513610893035,(2.875079, 1.9675063, 10.0)
ServerMovingTarget,1513610893055,(3.0149996, 1.9550122, 10.0)
ServerMovingTarget,1513610893075,(3.154992, 1.940513, 10.0)
ServerMovingTarget,1513610893095,(3.2950823, 1.9240025, 10.0)
ServerMovingTarget,1513610893115,(3.4351168, 1.9054968, 10.0)
ServerMovingTarget,1513610893135,(3.5751412, 1.8849916, 10.0)
ServerMovingTarget,1513610893155,(3.7151396, 1.8624899, 10.0)
ServerMovingTarget,1513610893175,(3.855176, 1.8379816, 10.0)
ServerMovingTarget,1513610893195,(3.9951484, 1.8114842, 10.0)
ServerMovingTarget,1513610893215,(4.1354704, 1.7829165, 10.0)
ServerMovingTarget,1513610893235,(4.2752533, 1.7524571, 10.0)
ServerMovingTarget,1513610893255,(4.4152236, 1.7199603, 10.0)
ServerMovingTarget,1513610893275,(4.555675, 1.6853459, 10.0)
ServerMovingTarget,1513610893295,(4.6954737, 1.6488887, 10.0)
ServerMovingTarget,1513610893315,(4.835554, 1.6103599, 10.0)
ServerMovingTarget,1513610893335,(4.974878, 1.5700476, 10.0)
ServerMovingTarget,1513610893355,(5.1150637, 1.5274929, 10.0)
ServerMovingTarget,1513610893375,(5.255096, 1.4829817, 10.0)
ServerMovingTarget,1513610893395,(5.395266, 1.4364238, 10.0)
ServerMovingTarget,1513610893415,(5.534997, 1.3880131, 10.0)
ServerMovingTarget,1513610893435,(5.6751533, 1.3374568, 10.0)
ServerMovingTarget,1513610893455,(5.815084, 1.2849807, 10.0)
ServerMovingTarget,1513610893475,(5.955128, 1.2304622, 10.0)
ServerMovingTarget,1513610893495,(6.0955596, 1.1737862, 10.0)
ServerMovingTarget,1513610893515,(6.235211, 1.1154239, 10.0)
ServerMovingTarget,1513610893535,(6.375243, 1.054907, 10.0)
ServerMovingTarget,1513610893555,(6.5152717, 0.9923908, 10.0)
ServerMovingTarget,1513610893575,(6.654957, 0.92803204, 10.0)
ServerMovingTarget,1513610893595,(6.7951207, 0.8614547, 10.0)
ServerMovingTarget,1513610893615,(6.9349356, 0.7930436, 10.0)
ServerMovingTarget,1513610893635,(7.075431, 0.72229505, 10.0)
ServerMovingTarget,1513610893655,(7.2153316, 0.64984035, 10.0)
ServerMovingTarget,1513610893675,(7.355276, 0.5753651, 10.0)
ServerMovingTarget,1513610893697,(7.4953685, 0.5753651, 10.0)
ServerMovingTarget,1513610893715,(7.634848, 0.590609, 10.0)
ServerMovingTarget,1513610893735,(7.775158, 0.6039467, 10.0)
ServerMovingTarget,1513610893755,(7.914971, 0.6152354, 10.0)
ServerMovingTarget,1513610893775,(8.055356, 0.6245675, 10.0)
ServerMovingTarget,1513610893795,(8.195354, 0.63186836, 10.0)
